2018-09-10 18:14:35,312 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-09-11 12:49:09,964 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'SPTEST_NG_HK_40_94'; args=(u'SPTEST_NG_HK_40_94',)
2018-09-11 12:49:09,966 views.py [django:108] [ERROR]- 运营环境[ONLINE]_凤凰[fenghuang]_体育[sport]_反代服务器[front]: Incorrect padding
2018-09-11 12:49:09,987 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE `monitor_project_t_minion_id`.`project_t_id` = 6; args=(6,)
2018-09-11 12:49:10,033 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'SP_NG_HK_173_3'; args=(u'SP_NG_HK_173_3',)
2018-09-11 12:49:10,076 utils.py [django.db.backends:91] [DEBUG]- (0.019) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'SP_NG_HK_55_122'; args=(u'SP_NG_HK_55_122',)
2018-09-11 12:49:10,079 views.py [django:108] [ERROR]- 运营环境[ONLINE]_凤凰[fenghuang]_体育[sport]_后端源服务器[backend]: Incorrect padding
2018-09-11 12:49:10,101 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` INNER JOIN `monitor_project_t_minion_id` ON (`monitor_minion_t`.`id` = `monitor_project_t_minion_id`.`minion_t_id`) WHERE `monitor_project_t_minion_id`.`project_t_id` = 20; args=(20,)
2018-09-11 12:49:10,145 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'DX_APA_TW_148_197'; args=(u'DX_APA_TW_148_197',)
2018-09-11 12:49:10,148 views.py [django:108] [ERROR]- 运营环境[ONLINE]_凤凰[fenghuang]_体育[sport]_后端源服务器[backend]: Incorrect padding
2018-09-11 12:49:10,168 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'DX_APA_TW_148_211'; args=(u'DX_APA_TW_148_211',)
2018-09-11 12:49:10,170 views.py [django:108] [ERROR]- 运营环境[ONLINE]_凤凰[fenghuang]_体育[sport]_后端源服务器[backend]: Incorrect padding
2018-09-11 12:49:10,194 utils.py [django.db.backends:91] [DEBUG]- (0.024) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'DX_DBS_TW_148_215'; args=(u'DX_DBS_TW_148_215',)
2018-09-11 12:49:10,194 views.py [django:108] [ERROR]- 运营环境[ONLINE]_凤凰[fenghuang]_体育[sport]_后端源服务器[backend]: Incorrect padding
2018-09-11 12:49:10,216 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `monitor_minion_ip_t`.`id`, `monitor_minion_ip_t`.`minion_id`, `monitor_minion_ip_t`.`ip_addr`, `monitor_minion_ip_t`.`alive`, `monitor_minion_ip_t`.`status` FROM `monitor_minion_ip_t` WHERE `monitor_minion_ip_t`.`minion_id` = 'LE7_DBS_TW_148_199'; args=(u'LE7_DBS_TW_148_199',)
2018-09-11 12:49:50,510 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 12:49:50,532 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'fabujwcilycd5z0vs37kuio6e13tuxkw' AND `django_session`.`expire_date` > '2018-09-11 12:49:50'); args=('fabujwcilycd5z0vs37kuio6e13tuxkw', u'2018-09-11 12:49:50')
2018-09-11 12:49:50,555 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 12:49:50,575 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' AND `django_session`.`expire_date` > '2018-09-11 12:49:50'); args=('chn3064c4241bc6f407ce96602a842a9', u'2018-09-11 12:49:50')
2018-09-11 12:49:50,598 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' LIMIT 1; args=('chn3064c4241bc6f407ce96602a842a9',)
2018-09-11 12:49:50,638 utils.py [django.db.backends:91] [DEBUG]- (0.021) INSERT INTO `django_session` (`session_key`, `session_data`, `expire_date`) VALUES ('chn3064c4241bc6f407ce96602a842a9', 'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', '2018-09-25 12:49:50'); args=('chn3064c4241bc6f407ce96602a842a9', u'OWRkMTU0OGIzNjBjNjNhOWJkMWE4ZWQ5NDhlZDY0NDdmZmRlMGFkMTp7fQ==', u'2018-09-25 12:49:50')
2018-09-11 12:49:50,698 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 12:49:50,720 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 12:49:50,720 customer.py [django:40] [INFO]- user: phexus_sa | [websocket]127.0.0.1 is requesting. /servers/update
2018-09-11 12:49:50,762 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-25 12:49:50' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-25 12:49:50', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:49:50,842 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-25 12:49:50' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-25 12:49:50', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:49:59,966 utils.py [django.db.backends:91] [DEBUG]- (0.019) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 12:49:59,986 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' AND `django_session`.`expire_date` > '2018-09-11 12:49:59'); args=('chn3064c4241bc6f407ce96602a842a9', u'2018-09-11 12:49:59')
2018-09-11 12:50:00,007 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' LIMIT 1; args=('chn3064c4241bc6f407ce96602a842a9',)
2018-09-11 12:50:00,029 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'fabujwcilycd5z0vs37kuio6e13tuxkw' AND `django_session`.`expire_date` > '2018-09-11 12:50:00'); args=(u'fabujwcilycd5z0vs37kuio6e13tuxkw', u'2018-09-11 12:50:00')
2018-09-11 12:50:00,052 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 12:50:00,075 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 12:50:01,645 saltapi.py [django:68] [INFO]- IMAGE_NG_HK_33_76 "[u'echo "Br_DdR_bGpwDfFg8VwHe_z63HFIDh5J" |passwd root --stdin', 'env={"LC_ALL": "en_US.UTF-8"}']": 200
2018-09-11 12:50:01,667 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_project_t`.`id`, `monitor_project_t`.`envir`, `monitor_project_t`.`product`, `monitor_project_t`.`project`, `monitor_project_t`.`customer`, `monitor_project_t`.`user`, `monitor_project_t`.`port`, `monitor_project_t`.`password`, `monitor_project_t`.`server_type`, `monitor_project_t`.`role`, `monitor_project_t`.`url`, `monitor_project_t`.`alive`, `monitor_project_t`.`status`, `monitor_project_t`.`svn`, `monitor_project_t`.`privatekey`, `monitor_project_t`.`publickey`, `monitor_project_t`.`info` FROM `monitor_project_t` WHERE `monitor_project_t`.`id` = 11; args=(11,)
2018-09-11 12:50:01,701 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `monitor_minion_t`.`id`, `monitor_minion_t`.`minion_id`, `monitor_minion_t`.`system`, `monitor_minion_t`.`user`, `monitor_minion_t`.`port`, `monitor_minion_t`.`service_type`, `monitor_minion_t`.`password`, `monitor_minion_t`.`price`, `monitor_minion_t`.`provider`, `monitor_minion_t`.`alive`, `monitor_minion_t`.`status`, `monitor_minion_t`.`info` FROM `monitor_minion_t` WHERE `monitor_minion_t`.`minion_id` = 'IMAGE_NG_HK_33_76'; args=(u'IMAGE_NG_HK_33_76',)
2018-09-11 12:50:01,743 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `monitor_minion_t` SET `minion_id` = 'IMAGE_NG_HK_33_76', `system` = 'linux', `user` = 'root', `port` = 11223, `service_type` = 'nginx', `password` = 'DL1MnT2pIP8k8hgUSQO3EbH8LExgDV3xoXoAhmWyBv87+JcUotSvGYUget/dohKR5qnSGQX/YRl6\ndo/MHN0vMTqWLLcPcsRjMrpuYlmPHxEaO/hKJdegM77fI2BRY1ATKkPoH5cecL/E68x32kx8jvCf\nvGYIq3F0m+vREPq2SbI=\n', `price` = 2200, `provider` = 5, `alive` = 1, `status` = 1, `info` = '凤凰彩票图片服务器' WHERE `monitor_minion_t`.`id` = 35; args=(u'IMAGE_NG_HK_33_76', u'linux', u'root', 11223, u'nginx', 'DL1MnT2pIP8k8hgUSQO3EbH8LExgDV3xoXoAhmWyBv87+JcUotSvGYUget/dohKR5qnSGQX/YRl6\ndo/MHN0vMTqWLLcPcsRjMrpuYlmPHxEaO/hKJdegM77fI2BRY1ATKkPoH5cecL/E68x32kx8jvCf\nvGYIq3F0m+vREPq2SbI=\n', 2200, 5, 1, 1, u'\u51e4\u51f0\u5f69\u7968\u56fe\u7247\u670d\u52a1\u5668', 35)
2018-09-11 12:50:01,826 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'YjM5OTc2ZTBmNTZhZDhjOTljZGFjNmE0NWZjOWQyZjNmMjg4MjNiZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', `expire_date` = '2018-09-25 12:50:01' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'YjM5OTc2ZTBmNTZhZDhjOTljZGFjNmE0NWZjOWQyZjNmMjg4MjNiZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', u'2018-09-25 12:50:01', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:50:01,908 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'YjM5OTc2ZTBmNTZhZDhjOTljZGFjNmE0NWZjOWQyZjNmMjg4MjNiZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', `expire_date` = '2018-09-25 12:50:01' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'YjM5OTc2ZTBmNTZhZDhjOTljZGFjNmE0NWZjOWQyZjNmMjg4MjNiZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfYmFja2VuZCI6ImRqYW5nby5jb250cmliLmF1dGguYmFja2VuZHMuTW9kZWxCYWNrZW5kIiwiX2F1dGhfdXNlcl9pZCI6IjEifQ==', u'2018-09-25 12:50:01', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:50:02,184 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 12:50:02,204 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' AND `django_session`.`expire_date` > '2018-09-11 12:50:01'); args=('chn3064c4241bc6f407ce96602a842a9', u'2018-09-11 12:50:01')
2018-09-11 12:50:02,226 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT (1) AS `a` FROM `django_session` WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9' LIMIT 1; args=('chn3064c4241bc6f407ce96602a842a9',)
2018-09-11 12:50:02,250 utils.py [django.db.backends:91] [DEBUG]- (0.022) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'fabujwcilycd5z0vs37kuio6e13tuxkw' AND `django_session`.`expire_date` > '2018-09-11 12:50:02'); args=(u'fabujwcilycd5z0vs37kuio6e13tuxkw', u'2018-09-11 12:50:02')
2018-09-11 12:50:02,272 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 12:50:02,318 utils.py [django.db.backends:91] [DEBUG]- (0.021) UPDATE `django_session` SET `session_data` = 'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-25 12:50:02' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-25 12:50:02', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:50:02,401 utils.py [django.db.backends:91] [DEBUG]- (0.020) UPDATE `django_session` SET `session_data` = 'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', `expire_date` = '2018-09-25 12:50:02' WHERE `django_session`.`session_key` = 'chn3064c4241bc6f407ce96602a842a9'; args=(u'ZmFlYjVhZTY2ZTQ3NzZiYjFjNzA2YzRjNGQ4YjdhYzUzZmNlODIyZDp7InNlc3Npb25pZCI6ImZhYnVqd2NpbHljZDV6MHZzMzdrdWlvNmUxM3R1eGt3IiwiX2F1dGhfdXNlcl9oYXNoIjoiN2FlYjcwOGM2OGU4MDc4NzNlODk4OTVmNThiNTVmZTExOTRmOTZjMyIsIl9hdXRoX3VzZXJfaWQiOiIxIiwiX2F1dGhfdXNlcl9iYWNrZW5kIjoiZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5kcy5Nb2RlbEJhY2tlbmQifQ==', u'2018-09-25 12:50:02', 'chn3064c4241bc6f407ce96602a842a9')
2018-09-11 12:50:06,776 utils.py [django.db.backends:91] [DEBUG]- (0.020) SET SQL_AUTO_IS_NULL = 0; args=None
2018-09-11 12:50:06,796 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'fabujwcilycd5z0vs37kuio6e13tuxkw' AND `django_session`.`expire_date` > '2018-09-11 12:50:06'); args=('fabujwcilycd5z0vs37kuio6e13tuxkw', u'2018-09-11 12:50:06')
2018-09-11 12:50:06,818 utils.py [django.db.backends:91] [DEBUG]- (0.020) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-09-11 12:50:06,839 utils.py [django.db.backends:91] [DEBUG]- (0.021) SELECT `accounts_userprofile`.`id`, `accounts_userprofile`.`user_id`, `accounts_userprofile`.`role`, `accounts_userprofile`.`manage` FROM `accounts_userprofile` WHERE `accounts_userprofile`.`user_id` = 1; args=(1,)
2018-09-11 12:50:06,839 views.py [django:155] [INFO]- [POST]127.0.0.1 is requesting. /servers/get_servers_records
